blf36365425bf718d0e299677|Secrets d'Alcôve|6c|48.3934135472|2.72550284938
bl0ffee5c35e69f1f0625c400|Secrets d'Alcôve (assis)|7b|48.39340900144|2.72550456085
bl7f2169a6e85d88fc43eddc7|Fourberie|7a|48.39341089551|2.72549315102
bl37329857c74a57255ea5dd9|La Dalle au Trou|6a+|48.39337029505|2.72526879552
bl445f0d07d58708dc8418896|La Dalle au Trou (gauche)|4b|48.39336688572|2.72529161519
bl97ad237f1bda5412019fc6a|L'Angle de la Dalle au Trou|4b|48.39337559844|2.72524027094
blaed54d57c3989211293fc4f|La Vague|6a+|48.3935454257|2.7252924186
blf46dfa4ff633ddef15a3856|La Dalle aux Pas Perdus|7a|48.39352642556|2.72546236828
bl9866715ed916d62fc56c8b5|La Méthode Couet|6b+|48.39354006282|2.72549945024
bl2f842d67da88a19ebe11158|Sans nom|2b|48.39350975762|2.72567259473
bl8f042c6c862ae5e7f06e5e0|Sans nom|4a|48.39352699359|2.72566546359
bld6004dd1d38a2352779cd14|L'Ondulation|5b|48.3935362745|2.725705398
blf0ece520354a486cd2309c8|Pente Douce|6a|48.39354271432|2.72573677504
bl4016cd85093b6b6632f5f8d|Pente Douce (assis)|6b+|48.39353987322|2.72573506357
bl8a55065e027953c138d02b4|Toboggan|3b|48.39352339487|2.72574419143
blc6510323d09efff4d480f54|Conte n°1|3c|48.39355388927|2.72569341768
blfd0c92a13ebaf5f9de16d73|Conte n°2|5a|48.39356657949|2.72568913899
blc774bc3ac41d74c06ab70b9|Conte n°3|5a|48.39357964851|2.72568885374
bl3596e22558fbb972cf43061|Le Renard et le Corbeau / Bouffée d'Avane|6c|48.39358684594|2.72570482751
bl4a714f36103602fbd6a00fc|La Ronce / Prostitution|5b|48.39358930822|2.72573706029
bl1b2b70d09d6d74eb4df9180|Évaporée / L'Angle Réfractaire|6c+|48.39359233872|2.72577271601
bl8f5daeb6fe757ab51bd9121|Les Rayures|6b+|48.39358514129|2.72579154224
bl1e5255e86501cdee5e06801|Va par Là|5c|48.39357282989|2.72579382421
bl1230d17bc35991994bb1f36|Ève|3b|48.3937855067|2.72568776801
ble25902c0f95cee4d771715e|Nadia|4b|48.39380482604|2.7256814926
blb73f36ab7d60f7c65e9775f|Féminité|5a|48.39381562213|2.72564555163
bl30cddf6ea01f31821e7828b|Roman par P|5c|48.39381372808|2.72561417459
bl18126d5663054ad5ca55cb8|Le Râtelier|4b|48.39401151931|2.7256031331
bl221cf5021e37fd6c1486dcf|Les Chiens de Garde|5c|48.39404179628|2.72560983862
blab0ac155ccbe07c1984c8d2|Les Chiens de Garde (assis)|7b|48.39403890215|2.72561553832
bl4cb2e5caebe4712d74a5b54|Assis sur le Non|4c|48.39404135103|2.72563431378
bla7fc38b41296e99eab9797a|Assis sur le Non (assis)|6c|48.39403689853|2.72563330795
blb1c98d77742497b29ac4b64|Sans nom|5b|48.39403623066|2.72566784139
bl12a49141e4837fa87830755|Sans nom|4c|48.39403400441|2.72569969263
bl0ea1f1ee17d7e449d96cf7c|Sans nom|4a|48.39403066504|2.7257295322
blf8cd7f2a6fb4dc9e71a2151|Bauge Est|6a|48.39370027424|2.72580420805
bl08adf71ce69a322599453c0|Le Mur de Chine|3c|48.3935198137|2.72606672118
bl30533b6f67c797873a6f887|La Muraille de Chine|3c|48.39355808972|2.72608686848
bl353c50e1c902ed13f15fb27|Le Passe-Muraille|6c|48.39352984722|2.72612576398
blfc59653d029873aa1106bae|Face Blok|7c+|48.39350394996|2.72617619191
bl0b065426e5b99f7264a6ba6|Flash|7a+|48.39350160471|2.7261579437
bl8237287f27be7c195274668|Cause Perdue|7a|48.39350309116|2.72616242088
bl23ada27e794443d4e13cee1|Cosette|5a|48.39350866534|2.7261803296
blff90828610eedb6d1090d83|Cosette (assis)|6a+|48.39350494922|2.72618172871
bl7adcac3abbd154566d9ac01|Le Dièdre Abyssal|5c|48.39345180868|2.72612044732
bl2c0835803d5c295678e61b7|Abysse|7a|48.39344010289|2.72613192009
blf1dc7a4f5569ef8e4f2f81e|Impatience|7a|48.39343434289|2.72614563146
bl3338a23a4144103adbe5c8b|L'Exposito|3c|48.39341204613|2.72610533684
bl08b13b3f1f011c947e35c93|Le Passe-Plats|7a|48.39338064485|2.7261212868
bl4ccd7be9a3ba3a6e79ae542|La Chosette|7b|48.39337730033|2.72612100697
bl6ab4ee4d9354f9be89abb55|La Verdure|5c|48.39338436098|2.72609190531
bl3ff7791edacab94372a216c|Die Linke|6a+|48.39329009808|2.72593031397
bl17738ca6f7b2307362c40c4|Die Linke Rechts|6c|48.39329139873|2.72593674992
bl5a23dc57ceac0ffe85000c2|Anode 1|4b|48.39328025032|2.72596529193
bl5c92276a40b121e6fba95c4|Ion|5c|48.39328043613|2.725982641
bl527eb420980753a596d17b8|Électrolyse|5a|48.39328210839|2.72600278831
bl4ee55c4c339ed6e745619b0|Catho-Dick|5c|48.3932850813|2.72602293562
bladd7ed3d3d69a63c2286e03|Chauffe Marcel|3b|48.3932932568|2.72603188997
blf90670e48deb43482c23fb1|Le Péril Jeune|6a|48.39307960331|2.72690333393
blf33296a684a9463b1fb6220|Réchauffage|6c+|48.39310070667|2.72355792982
bld138bc6d2097a066440774b|Réchauffage (assis)|7a|48.39309825751|2.72355455586
bl426446f7f14d9234ddba9db|Préchauffage|4a|48.39309663044|2.72355969614
blce58e97c1474f9c4fb5e69e|Little Puppet|5c|48.39294883576|2.72282921225
bl8a65a0cb3c1c81c2dcf573d|La Traversée des Ciseaux|6a|48.39314394291|2.72366154922
blc74bbffa91c78cadf90536c|Arc|7a|48.39300736007|2.72347748263
blb79fb793691486b853a7ae3|Arc  (direct)|7a|48.39301069951|2.72348234413
blf8f52eec4c5245385912ebf|Arc  (direct assis)|7a+|48.39301103345|2.7234778179
bl8b8f2d34bb169ea8d6099b8|L'Avon Rateur (gauche)|7b|48.39389230347|2.72301765142
bl38ab1240787a2d22b2b333e|Cross Country|7c+|48.39390777593|2.55736576377
blc624da32019b3ac43132357|Cocktails|6a|48.39287977798|2.55841390308
bl149cddf9a407a68051046ed|Petit Nigaud (assis)|6a|48.39255185809|2.55906047145
bl4cc38252263a76d479379b1|Aquae Calidae (assis)|6c+|48.3933399054|2.55943393086
bl512b0c12c600198847d2a54|Abstine ou Sustine|6c+|48.39283248453|2.55771160109
blbf5f5aec9343befffd9ee82|Le K|7c+|48.3931655382|2.55761638217
bl43f0aaba909804c5eb1bd4e|Le K Haut|7a+|48.3931634229|2.55761671795
bl025ce32a57a727d400bfd4c|Mauvais Esprits|7b|48.39325080464|2.55758821931
bl81596de001c48b5229aa57a|Plaisir d'Offrir|7a|48.39393671731|2.55731530454
blf2473d7df2e46c1811668d2|Summertime (assis)|6c|48.39253382684|2.55930045613
bl9b3131c5c9016aa00e9dacd|Mort Intime|7a|48.39247831668|2.55902521287
bl184811e11095538073df88f|Le Pouvoir des Fleurs|7a|48.39245056158|2.55896379495
bl963996a610461fe7fd88072|Malheur à l'Homme Seul|7a|48.39245018396|2.5589674914
bl0397ab2cdc208a178d84269|Un Amour de Soi|2c|48.39301793663|2.55687994614
bl944f9eea64ce6a946421899|La Transparence Opaque|2a|48.39295849461|2.55712670936
bl94393a1802326998e7ae371|Le Seuil Critique|2b|48.39289816111|2.557693495
bl2625d7fc18e8aa990f87c4b|Le Répit|2c|48.39288061733|2.55838364503
bla13cc0cdd11d71b8ec30a7d|Charge Comprise|2b|48.39324535047|2.55816707321
bl17e7bfa3306e3f28b71ac82|Le Starter|2c|48.39303708117|2.55665916916
bla71fb099536acef64d0e5bd|La Complaisante|2b|48.39296160986|2.55743298646
blbb539222a820174c9fc92c2|La Gouttière|3a|48.39319425706|2.55819976296
bled79917236140c5eae0fd93|Le Doute|2c|48.39307965919|2.55830503933
bl90a99cff8a19a77eb8c6d04|La Mise en Scène|2c|48.39299990211|2.55688983913
bl7bdf34be14007ad8123f39c|La Goulotte|3a|48.39298966116|2.55717918243
bl16ba9ce33fcd5e50be33336|La Diverticule|3b|48.39237502022|2.55774625621
bl1614d8f71f95aa043dcb8df|L'Angle Eiffel|3c|48.39268265445|2.55770321901
bl7425cfd5d48f8bb4d0b8912|La Voie au Trou|3b|48.39380937558|2.5574212518
bl9a4db069f8dbd912e35f637|La Marche Arrière|3c|48.39369583635|2.55740918186
bl92ba4dccff959715c5e50a8|Le Râteau|3c|48.39324679733|2.55819439855
bl51bbec16996769cb0a8f896|L'Arête au Stop|3b|48.39288638785|2.55839225632
blc74865aca0ab575388d01bb|La Borne|4a|48.39294074104|2.55848033373
blab08121ac779ba4505461bc|L'Imposteur Déchu|2c|48.39309118068|2.55754362658
bl020fbf57e24287eb332e3cc|Ligne de Faille|3b|48.39314327513|2.55749031868
bl51e1aef58d11e0581adcdb8|La Traversée du Dévers|3b|48.39297875221|2.55862120522
blb7df14db0aeae37ca88627b|Démarrage à Froid|3c|48.39297852969|2.55683585968
bl37995076575a3006685d460|La Manivelle|4a|48.39259685267|2.55744336297
bl2b08084bd4e968871942470|La Voyageuse|4a|48.39252646168|2.55763655736
bldc53d9045c026f87689ab1b|Pollution Sonore|4b|48.39274476836|2.55787219818
bl5e2489c9a27f3b00e818916|Le Périphérique|4b|48.39376329204|2.55740649965
bl7ad739d371d3e2339b49a11|La Directe du Dièdre|5c|48.39354478425|2.55775032531
bl2ed7c78be0f55d85ef0effc|Démarrage à Froid (assis)|6a+|48.39297441094|2.5568308307
bl5cd6a7f7e8a473894fa1eaa|La Cadillac|5b|48.39238256253|2.55776090265
bl39dbcdcce189cf078c88c47|Le Petit Pilier|2c|48.3928963794|2.55701355602
bl8ab69d20fdc4b4f5788a781|Coup Double|3a|48.39295871568|2.55710441585
ble568afa7171ca9d3ac5f5df|L'Organisme|2c|48.39296517193|2.55707524683
bl53e60e68df4da4f9e807e28|La Dérobée Technique|3c|48.39294157321|2.55739208277
bl530bf701b14d8c22b808cca|Le Président|3c|48.39260840594|2.55746226177
blc632cf7b5f49b00aef79aa0|Le Retour de Manivelle|3c|48.39259884461|2.5574856603
blbd683ef25597708873de373|La R8|3c|48.39243853438|2.55758394974
ble914e11e402062bda7620d5|La Niva|3c|48.39255095215|2.55782754324
blc1273ee7ff4054dffe3582b|La Deux Pattes|3c|48.39253380549|2.55770142017
bl0371e5586aa4caea7455c7e|Service de Table|2c|48.39251574369|2.55763117704
bl26867ad0099faa9387e87ba|Le Coup de Starter|4a|48.39298520858|2.55689889159
blc70a04ff06a6653ba9bd300|Le Piston|4c|48.39300457732|2.55692604895
bl2da9cf2ee5a95f380b4c7e6|La Bonne Carburation|4a|48.39295860437|2.55709251355
bl2d129d96853549ea6b16849|Le Nouveau 4 sans 5|3c|48.39297697129|2.55716543611
bl514e47ee285281446d17f4c|La 5 sans 4|3c|48.39291641607|2.55738470669
blecc7bc5e682202f082dc6c5|Passage Piéton|4c|48.39258768973|2.55747246113
bl0ea7d7d857cd95ca28c4764|La Cabriolet|4c|48.39239407447|2.55776419063
bl79e35811c93a5fbfe4f25e0|La Bugatti|4c|48.39252209509|2.557711583
bl2458ef7ca05f4479ff3fcf8|Le Doux Crissement|3c|48.39273675366|2.55775552209
blf517d40d55e35293098c1dc|L'Œil de Moscou|8a|48.39268732958|2.55772534741
bld3a2ae9aff7247ef4c3efe8|L'Œil de Moscou (retour)|7c|48.3927701481|2.55767472071
bl6529d24ad9dff7b6895a7e3|110 Déci'belles|6c+|48.39270391556|2.55769751949
bl23662b22d5de32fc10ea985|Les Lauriers de César|7a|48.39271727339|2.55769601075
blb19931c4fd15f6940060ff0|Chat Perché|7b+|48.3927282936|2.55768947286
bl127ae96b6080c53ed338d45|Chat Perché (droite)|6c+|48.39272862754|2.55769416673
bl77e087776d44b5a1798020a|Chat Perché (droite en traversée)|7b|48.39268710695|2.55772249756
bl39f428e9de9adc92259a247|La Goulotte de la Goulue|5c|48.39273719881|2.55768444372
blb8e729c9fae028f424f66cf|L'Exterminateur d'Écailles|6b|48.39274465693|2.55767438544
ble2e5c2ac3a27bc0bb96b1ac|L'Exterminateur d'Écailles (assis)|7a|48.39274677192|2.55767924694
bl9d7a9b32519b7a05a5349cb|La Mère des Larmes|7a+|48.39277415544|2.55769114924
bl62b91fd758411e3fb3ec598|La Mère des Larmes (assis)|7a+|48.39277151171|2.55769165216
blf80c9ba0299c19aaad7b7de|La Mère des Larmes (gauche)|6b+|48.39277220743|2.55769680703
bl366288c8808f0b89667fc6e|Close Contact|7c|48.39268332234|2.55782894756
bl30a0165e756378a976cebc2|Close Contact (droite)|7b|48.3926786471|2.55782995339
bl2dc204c9274a95ea593e3d7|Épicurie|6a+|48.39282113051|2.55794864114
bl8114b5e1c6e4dc67a00c78c|Épicurie (droite)|6c+|48.39281912684|2.55794998224
bl4c27a77baa2e7afe37e445b|Le Youki|7c|48.39278595495|2.55795501138
bl7ce8ac7ab781b65acb7fd72|Toit l'Idiot / La Queue de Poisson (assis)|5b|48.39285652867|2.55766566809
bl0f40e2a9e77d25ffdb08f36|La Voie Dure de Luxe|4c|48.39277549134|2.55787655677
blbb0b35595f2e68688e62cca|L'Étoile Rouge|6a|48.39289092486|2.55776641873
bl65471ad0f0d93297bf9d68b|L'Étoile Rouge (assis)|6b|48.3928866949|2.55776273069
bl666fd79317b6c123853fedd|L'Étoile Rouge (direct)|6a|48.39289303996|2.55775686319
bl0f3c6bc91c57fb8a4e37f05|L'Étoile Rouge (direct assis)|6a+|48.39289003434|2.55776071904
bl7a33253e2813ff48c3f5c05|La Rampe de l'Étoile Rouge|6b|48.3928874741|2.55775786919
bl3745d307165e48a006182af|Désirs Inconscients|7a+|48.39290662037|2.5577300411
bl45bb79786652ff4503ceb63|Cul de Sac|6a+|48.39282947903|2.55769265798
blf19ddf298dc0d6b9456c207|Cul de Sac (assis)|6c|48.39283359767|2.55769265798
blececf2c631cf5ad7fcf6cc1|Sale Coup|6b|48.39282992429|2.55770774541
bl0078e95d3ffa293427c8e9d|Sale Coup (assis)|6c+|48.39283237322|2.55770774541
blc447c0c907a49f0c94d81c7|Cul de Jatte|6b+|48.3928344882|2.55771160109
bl500599e5d0e7c46efcbe139|Sustine ou Abstine|7a+|48.3928300356|2.55771160109
blad06c983780dfd73aa1dcce|Plaisir d'Offrir (gauche)|6c+|48.39393482489|2.55731647818
bl9c668fad19c65d8bebf28ef|Forza Italia|7b|48.39393894357|2.55734749105
bl8d03f3fd00a292831444b63|Les Cocos Veillent|7a+|48.39393137432|2.55735587296
blf7b0461488baa2bb5d70a2a|Si j'Avais Su|6c+|48.39390844391|2.55736995455
bl983a630970573ca92715d22|La Traversée des Arêtes|3c|48.39312813639|2.55763381686
bl52eebed5c6d02caeb739737|La Dérive des Incontinents|3c|48.39312101226|2.55778972026
bl8b8594db9d50c18bb643070|L'Alerte Fissure|3c|48.3928559721|2.55765921402
bl38c77e089b857b373f19363|Embraye Sec!|4a|48.39257330325|2.55769514312
blacc02c91e9b23bc375e8f90|Montlhéry|4a|48.39268421286|2.55772534724
bld5b351be358221cb387ac72|Bruit de Fond|4b|48.3926982386|2.55769550766
bl8e68b849434ecdd08cf8cc3|La Déesse|4b|48.39268977863|2.5577511635
bleab64df9f11cbfec62290d7|Verglas d'Été|4c|48.39270647592|2.55776189234
bl164f08cf06af2ee3d29bfd2|La Verdâtre|3c|48.39283181676|2.55766868557
blf309cecff899d52f74562d7|La Titine|4c|48.39312724587|2.55767974969
bl57a329d6d63bd8b83dc8696|Le Vin Blanc|4c|48.39313325707|2.55781017176
bld01996a02d63efe63f8ae45|La Traction|4b|48.39329922645|2.55771696501
bl79878dc9e0c53eb83f6eca4|Autoportrait|7a|48.39381427324|2.55736643432
bleee778984d030594b78409a|Beauté Divine|5c|48.39377063869|2.55742862787
blccb70bad3d5e14ad59c50ee|Brûlures|6b|48.39374258782|2.55736023154
bl41f5f294ffa3712f2d08266|Multipass|7b|48.39371231057|2.5573575495
bl5b065e53bca455a2ce347ef|Multipass (assis)|7b+|48.39371231057|2.55736274628
bl54ebf51c5f7d31eac5ad787|Matière Grise|7c|48.39369683806|2.55735939352
bl676ea40a05e6bcb3dad04c6|Brainstorming|8a|48.39369661543|2.55736509322
ble769eb9ba7b75b0d0d0d68e|La Diagonale des Oufs|8b|48.39371030693|2.55736207573
blef5e7d5862be4f9703ee348|Jour de Chance|7a|48.39367880533|2.55737699552
bl764407cd27934d01f22c665|Bataille Aérienne / Le Mur du Son|7a+|48.39365420523|2.55742292818
bl5b6ee1f647a26804a410bf6|Le Désert des Tartares|8a|48.39367134735|2.55742041378
ble29ae9c627128967db28f5f|Papyrus|7a|48.39363951178|2.55741069077
bl94f9288bd552d92b9f8ad89|Papyrus (gauche)|6c+|48.39364151541|2.55740784092
bl65df30a8a8f234a6c2fb602|Sortilège|6c|48.39363238772|2.5573738104
bl2afad7a5b12e8154051287b|Libre Service|6b+|48.39363194259|2.55732770976
bl1b5a928c05d302d4a0220b4|Don't Take the Baquet|7a+|48.39363005015|2.55733005686
bl7dd9d2a3be405d0e8786d16|Le Rouge et le Noir|5b|48.39361658124|2.55730725808
bl50ab003c5a4412bc81fb71a|Le Rouge et le Noir (assis)|6c|48.39361669256|2.55731379597
bldf92c2c8c67f30d5d4170a0|Folie Douce|7a|48.39360901194|2.55732687174
blec7085318a207f2e7f200b0|Take it Easy|7c+|48.39360567266|2.55734447357
bl7391b09ccf375ad5ad18284|Nostalgie|6b|48.39361212882|2.55743298646
bl60a8934deb113dd40f3036d|Nostalgie (assis)|7a|48.39361123832|2.55742326346
ble2b9ba897ac1b47e59558ae|Jour de Fête|6b+|48.39357673119|2.55738805946
bl3f9a71af2b8e1faa3ac269f|Pierre Réfractaire / Le P'tit Joueur|6c|48.39359231506|2.5573468205
bl7af734f6af2a5114ed76294|Les Ailes d'Icare|6c+|48.39354890284|2.55741219934
bl3f6200db6d9323ee5e9825f|La G.T.S. (assis)|5c|48.39348500879|2.55791394023
bl08e8d9300d5c0e542ccca4c|Un Souvenir d'O.S.|4b|48.3934654176|2.55797579867
bl99cbd7efeeca2618ce5f2a5|Le Mur de Glace|3a|48.39306129227|2.5584357762
blca53639d424c91f8fc00694|20 Déci'Belles|6b+|48.39322052742|2.55828559332
bl4bdb032031c8f84e2f9aa73|Le Dépotoir Interdit|5a|48.39332493998|2.55830470406
ble31722b1be565bf2f373813|La Délicate|3a|48.39382918926|2.55740046468
bl928332d853683442b3f09aa|La Roche de Satan|3c|48.39378778088|2.55736660179
bl271a636391edd62ff0f83ed|La Retrouvaille|3b|48.39358808516|2.55772652071
bl952e4087bb0cc19246490bd|La Rouletabille|3c|48.39357305785|2.55769617822
bl1b56fa069fd63edd3099248|Dérapage|3c|48.39347243036|2.55794579146
bl4aea7e669f2ac4820fde734|La Tête à Queue|3a|48.39314038119|2.55811661415
blee0187f9b1a40b0524f81eb|Le Choix Interdit|3b|48.39319870963|2.55822356757
bla3fde06ddc50c28c6a8bc7c|La Tounet|4a|48.39384788981|2.55748596009
bl5f41de6a0ecd95e1bbef917|Le Surplomb du Bananier|4a|48.39382161999|2.55736626652
blebd9810043568956e1ee927|La Raffinée|4c|48.39368448241|2.55740784075
bld0b340ab78a4abd1886bcd4|La Girafe|5a|48.39380380993|2.55736693707
bla141ac38c8cc42e3cbcf4d1|La Rolls Royce|5a|48.39362170177|2.55741354045
bl3949b3ff0619e39bca5341b|L'Équilibrage|4a|48.39358563626|2.55764923956
bl91bd554fda6a4ce75aec96c|La G.T.S.|4b|48.39348322788|2.55791746046
blc6430d9e65fc23c3631938e|Le Dépendeur d'Andouilles|4b|48.3934490545|2.55797445757
ble1129f9bc4ff6712525b5ee|Le Virage à Droite|4a|48.39310231145|2.55810990897
bl979514203c6e3b1eaa66d7a|La Solitude du Nettoyeur de Grattons|6a|48.39307283307|2.55850340284
bl6933908ccb658f9713f81c5|La Solitude du Nettoyeur de Grattons (prolongé)|7a+|48.39306926585|2.55850371886
blc0f5d2a760fde30a589828f|Orange Glacée|4b|48.39295028862|2.55847875368
bl3e9602f14f739d3fbd62341|50 Déci'Belles|6b|48.39287264331|2.55844234437
bl882b08ed200418685e336da|Pistache|6b+|48.39277213134|2.55851850268
blf204a881ff70ffa66c492a1|Pistache (gauche)|6b|48.39277653772|2.55851787097
bl40589a27a264859769c57e2|Bifurcation|7b|48.39275307898|2.55829480887
bl485e3975c22f3ecfa8e3999|Bifurcation-Diversion|7b+|48.39274967849|2.55829697935
blf3310f96fee21a4c0f7dbf4|Inconnu à Cette Adresse|7c+|48.39271736346|2.55835702143
bl05b585bcc251cef02848659|Inconnu à Cette Adresse (raccourci)|6b|48.39272218973|2.5583563894
bl12c43001f88f7673caa7f81|La Fosse aux Oreilles|7b+|48.39271631427|2.55837060989
bla2581d3af4c997bd411f634|La Fosse aux Oreilles (raccourci)|6b|48.39272197989|2.55837124191
bl257da2877ea340e9110661b|La Directe de la Fosse aux Oreilles|7c|48.39272177005|2.55836397366
bl15805bf96bc5930cfcb4455|Cocoon|7b+|48.39272302908|2.55842433174
bl2f2176aed35521d1de47f2e|Cocoon (assis)|7c+|48.39272407827|2.55841706349
bld1f1d155da636d1351a07cd|Cocoon des Sages|6a+|48.39273687838|2.55842369973
bl0d86b43de7888c2cbbfd3c4|Le P'tit Oiseau|5a|48.39283895709|2.5587037006
blfd93e13a0d5e4392ea12892|Xantippe|5b|48.39282426846|2.55871634103
bl3364766e1a80deb2f18d5bf|Corn Flakes Crack|5b|48.39281400657|2.55903661183
bld343b6ac2405363a07bd445|Pantoum|7b|48.39303772687|2.55900913656
ble94fd30f29450eb970f5a27|Kilomètre 162|6a+|48.39304293102|2.55903320968
bl00f92ccbc20381cc7b6ff82|Kilomètre 162 (assis)|6c|48.39304609081|2.55902901093
bl34aacb6b496d1acb414c0d7|600 KN 91|6c+|48.39305371145|2.55904244693
bl2dec674a09b822a61effedb|La Main au Feu|5c|48.39327229411|2.55935286198
bleb3ca801d6dfe52db786a6d|La Main au Feu (assis)|6c|48.39327639666|2.55935492145
bl9516dbf1f4f63d0bac56091|Aqua Frigida|6b+|48.39335434527|2.5594117037
bl3e2135e5c754fb4be5a774b|Ordalie (assis)|7a+|48.39333813474|2.5593919818
bl8efd0807799962189d5a9a6|Ordalie|6c|48.39334164672|2.55938140035
bld9c63dea3d33ba16d20a928|Sans Abri|7a|48.39333651732|2.55938236849
blf0b5c97fa9610be25fdd545|Rooster Booster|6b|48.39263653954|2.55916852106
ble715a792f6107915f7a4ada|Chocolat Chaud|6a+|48.39261001179|2.55907497247
bl8f449b10b49eedcf7c1541a|Margarita / Mauvaise Graine|5b|48.39262445553|2.55909430803
bl7a7e2e8085c64b90d743a69|Tequila|6a|48.39263691697|2.55913269422
bl20aa4e54ac6aea1c804aaf6|Summertime|6a|48.39253269398|2.559306996
bl85bb8bf0873f0bef81e1133|Matador|5c|48.39252230943|2.55930045613
blfe81aab961b6bfc33630498|Matador (assis)|6b|48.39252533039|2.55929448494
bl6778c8a58df8f849e914aeb|Coco Loco|4b|48.39251400179|2.55927913046
bl6585f8e4e99e9736461e9e1|Ab Irato|7a+|48.39252986183|2.55918046371
bl50f40d0c3432a3dfc7e6dda|L'Ombre Furtive|7a+|48.39252070474|2.55910724532
bl3bcc55fe085308f099ae9dd|Tourments d'Amour|7a|48.39253798056|2.55910212758
bl1f8a6f65e15ecb6552a1e66|Tourments d'Amour (assis)|7a|48.39253628128|2.55910625054
bl3fea04ae9ada6e7ed048584|Plaisir d'Amour|5b|48.39254562737|2.55910937831
bl5e050d00875dd876b39eb24|Plaisir d'Amour (accroupi)|6c+|48.39254383367|2.55911321693
ble7ffc6381f9c884ee9b8ccf|Lève ta Lunette|7b|48.39254874282|2.55906189302
blb32dabfdfa58968f750718e|Grand Nigaud|6b+|48.39256082665|2.55906900157
bl7fc91e6a45dae0f392ced24|Petit Nigaud|5a|48.39255044202|2.55905904973
bl61d7d438a3fa7afac53f54f|Aire de Repos|4c|48.39331358573|2.55831509795
bl8a8d8be173df490d3590c32|La Zone de Silence|4a|48.3933028996|2.55832482096
bl32383835fc68d2f8f6cc9a4|La Nickel-Chrome|3b|48.39321429361|2.55830001053
bl31ae7cd1942250619f73f8d|Petite Solitude|5a|48.39307094475|2.55849392221
bl379b1850a721f0be74a5896|Le Secoueur d'Os|6c+|48.39239693944|2.55911222158
bl13989b9921ab2ddf9b22ede|Vas-y Tranquille|7a|48.39239372966|2.55895327429
bla3701fce71d5b3b384809ee|Floréal|7a|48.39240147089|2.55891119164
bl4b70c6cea62c4d33040c5d1|Floréal (en traversée)|7a|48.39239637301|2.5589492935
bl4943ea88d8ff48c643fb3d2|Prairial|6c|48.39238882059|2.55892597744
bla959dd8adefebe7bfd19c70|Daiquiri|6a|48.39235577874|2.55880683805
blb2ebba11a08b88c1624da15|Piercing|5a|48.39230725439|2.55887877663
bl496246fcb7941a95710ffd1|Piercing (assis)|5c|48.39231140823|2.5588779236
bl5ea2101d5e47f9469b2e238|L'Inconnu|5c|48.39232821239|2.55883754701
bl09ebb538e720c848f10155b|Le Petit Pas d'Pounet|4b|48.39234180676|2.55883868438
blf6c819d9ff0d0afe188bc01|La Bienveillante|3a|48.39316498209|2.55761269345
bl3efbdfceb324d3abd7e382c|Main Baladeuse|3c|48.39314906415|2.55783632263
blc1cadbef3b566e32cbe5d19|Le Casse-Croûte|2c|48.39299723122|2.5581246601
bl19c5c0476ce05e1ad3d7934|Fuite de Gaz|3a|48.39327039614|2.5581538298
bl44ab62e2f1f6d2fc7ba98fc|Diverticule|7a+|48.39335287978|2.55939361022
bld23aa6623307e742d13d4ba|Jubile|7a|48.3925385008|2.55764488114
bl55857f4a25a9dc36de054e8|Little Flovver|7a|48.39253071052|2.55768020103
bl89140f8b38aa8fe87a61068|Charge Incluse|3a|48.39324807728|2.55815768606
blfff6a55887a5d9d8c7c842e|La Dom|5a|48.39385412321|2.5574790871
blc3c474d88d28020958ac3db|La Routière|4b|48.39358519084|2.55765611297
blf7964a848246409c11b13ae|La 4 sans 5|3c|48.39297410474|2.55716941781
bl8083ce32454fedd46538120|Confiance Perdue|3c|48.39290283566|2.55700953271
bl7dc1ac50717f112b675e66c|Diversion (debout)|6b|48.3927419018|2.5582845043
bl9ef560a07bfb3c8ee7bacf3|La Directe de la Fosse aux Oreilles (raccourci)|6b|48.39272044582|2.55838089614
bla206c39548df85609a8808d|La Myosine (du bas)|6c|48.39317093343|2.55769052004
bld13f4851dd31aa8556ef86c|Aquae Calidae|5b|48.39334495089|2.55943566766
bl1b62df77978ab26070fb87e|La Myosine|6a+|48.39317238051|2.55769940485
bl0925539baa35adf7efb5055|Aqua Frigida (assis)|7a|48.39335143229|2.55941178641
blabc8e5336803001a001785d|La Levure|4a|48.39312713444|2.55765980093
bl2fc8767b0c7bc0e8c849d67|Le Désir de Puissance|2c|48.39296049827|2.55708446458
ble8eb1120270856cffc9c4fb|Le Faux Cul|2c|48.39299678597|2.55719896272
blaef25fde7278668467ee3e4|Le Havre de Repos|2c|48.39297964351|2.55746282502
bl2945c84bebd88227b906811|Le Roi des Champignons|2c|48.39295515428|2.55741253361
bl911068cc0120b454c1ce989|La Queue de Poisson|3a|48.39287801312|2.55765611171
bl30dc4cd13bc34a7a11cb4aa|Chaussée Glissante|2c|48.39275924|2.55775183305
bl70a93235052f238e155a878|Le Pas le Bref|2c|48.39307626454|2.55757447198
blf9603535dcf3074e3925ab1|Pantin de Vitrine|3a|48.39317077043|2.55764873564
bl3fc3835a2753777e25d4df5|Ras la Casquette|3c|48.39312123556|2.55813404784
blc69ec8e1807096fceae4109|La Pause Café|2b|48.39299322389|2.55806900426
bl1aeb540ab9f7e8ac291f7c7|La Miche de Pain|2b|48.39299306822|2.55857759579
